0.9245,22.489
1.0217,6.7164
2.7994,12.321
1.4977,10.756
3.2864,15.332
0,10.265
2.4567,13.216
7.8922,8.082
9.4436,20.321
2.6752,10.058
6.1342,1.5675
1.9169,1.3913
1.6268,0.69666
1.1447,6.357
10.745,15.936
13.693,6.27
10.762,3.6522
22.952,13.739
6.2957,6.5896
17.075,6.4069
20.637,9.0043
26.752,3.1988
4.6006,12.414
21.504,5.5172
9.5847,4.2241
5.2632,0.86331
4.9682,1.5517
9.8251,2.9353
6.5819,0.51873
4.0064,3.3669
3.0476,0
