1.2278,5.1107
0.082192,7.4112
0.57692,1.3131
0.082759,0.60504
0,0.60302
3.1623,5.3
3.6718,8.1728
4.1004,1.3884
4.2857,1.9737
5.7303,0.78689
3.2113,2.0555
18.729,4.7805
9.6884,2.9126
8.766,6.3768
11.266,3.8523
14.123,2.88
15.966,4.0191
