1.004,1.0924,5
0.9952,0.97794,5
1.0031,0.97677,5
0.99592,1.0438,5
0.99728,1.6135,5
0.99216,0.63133,5
0.99785,1.0505,5
0.986,2.0098,5
0.99392,1.0018,5
1.0055,0.91393,5
1.0106,1.6311,5
0.99316,0.79811,5
1.004,1.5926,5
1.0048,0.95792,5
1.0107,1.3402,5
0.99928,0.91889,5
0.99867,1.392,5
1.0096,0.75855,5
0.99592,1.0906,6
1.0031,0.64509,6
1.0032,0.79697,6
NaN,NaN,6
NaN,NaN,6
1.008,0.96314,6
1.0009,0.95613,6
1.0056,1.2345,6
1.0009,1.3008,6
0.99422,1.338,6
NaN,NaN,6
1.011,0.61243,6
1.0003,0.28607,6
1.0096,1.3593,6
1.0022,1.2164,6
0.99944,1.0261,6
0.9904,0.77459,6
1.0044,0.86758,6
1.0007,1.0526,6
0.99043,0.13322,6
0.99232,1.0847,6
1.0065,1.049,6
0.99687,1.0656,6
0.99781,1.2452,6
1.0033,1.7627,6
1.0084,1.2461,6
0.99499,1.0348,6
1.0068,1.1715,7
0.99534,1.1893,7
0.99618,1.1515,7
0.99906,1.3448,7
1.0009,1.4043,7
0.99394,0.77782,7
1.002,1.0513,7
1.0037,1.4571,7
1.0035,0.97169,7
0.99665,0.53764,7
1.0064,1.0268,7
0.99693,0.97068,7
0.99709,1.1883,7
0.9969,1.0999,7
1.0125,0.81353,7
0.99995,1.0954,7
1.0007,1.3631,7
1.0019,1.3105,7
1.008,1.2105,7
1.0045,0.70882,7
0.99451,0.87083,7
1.0054,0.94495,7
0.99444,1.1869,7
1.0082,0.8028,7
1.0064,0.83923,7
1.0092,0.93685,7
1.0013,1.1085,7
1.015,1.1564,7
1.0305,0.74628,7
1.0163,1.1483,7
1.0209,0.95773,7
1.0091,1.0119,8
1.0009,1.4355,8
1.0013,1.35,8
1.0029,0.83323,8
1.0064,1.3258,8
1.012,1.1968,8
1.0053,1.3403,8
1.0022,1.0845,8
1.0046,1.6679,8
1.0144,1.0541,8
1.0066,0.81109,8
1.0066,1.0437,8
1.002,0.99562,8
1.0081,1.1981,8
0.99969,0.87209,8
1.0105,0.83045,8
1.009,1.2473,8
1.004,1.5702,8
NaN,NaN,8
NaN,NaN,8
1.0061,1.1393,8
1.0422,1.3035,8
1.0634,1.8765,8
1.0524,1.5422,8
1.0511,2.1747,8
1.0389,2.0514,8
1.0602,3.1695,8
1.0557,1.9442,8
1.0776,2.8247,8
1.1229,2.0875,9
1.0778,1.7325,9
1.082,2.5885,9
NaN,NaN,9
NaN,NaN,9
1.0724,2.2106,9
1.0448,1.7939,9
1.0357,2.4,9
1.0392,2.099,9
1.0429,1.8967,9
1.0301,1.6941,9
1.0301,1.7557,9
1.0116,1.0825,9
1.0308,1.8466,9
1.028,1.2828,9
1.0313,1.5903,9
1.0207,1.5464,9
1.0473,3.2837,9
1.0317,1.3419,9
1.042,1.3622,9
1.03,0.84476,9
1.0417,1.7843,9
1.0388,1.5949,9
1.04,1.6058,9
1.032,1.536,9
1.0579,1.3054,9
1.0796,1.1447,9
1.0885,1.3178,9
1.0775,2.255,9
1.0955,1.4939,10
1.0723,1.2442,10
1.097,1.3115,10
1.1006,1.3406,10
1.1049,1.0432,10
1.1093,0.83751,10
1.0778,1.0276,10
1.1028,1.6544,10
1.0857,0.79761,10
1.123,1.0074,10
1.1082,1.0755,10
1.1346,0.82248,10
1.171,1.0657,10
1.1566,0.83496,10
1.1197,0.65897,10
1.1487,0.83633,10
1.1089,1.0638,10
1.0927,1.2355,10
NaN,NaN,10
1.072,0.87098,10
1.1089,1.0538,10
1.1021,0.99235,10
NaN,NaN,10
NaN,NaN,10
1.1481,0.81741,10
1.1928,0.85527,10
1.2133,1.2298,11
1.1617,1.0616,11
1.1541,1.1369,11
1.1023,1.6091,11
1.1166,1.0161,11
1.1071,1.2054,11
1.0991,1.1245,11
1.1616,0.8292,11
1.1986,1.0972,11
1.154,1.5081,11
1.0971,0.90265,11
1.1235,1.4229,11
1.0978,1.042,11
1.1066,0.9475,11
1.1338,1.0906,11
1.1196,1.9001,11
1.1071,0.6581,11
1.1508,1.3559,11
1.1201,NaN,11
1.1319,0.94613,11
1.1455,0.52041,11
1.2044,1.0479,11
1.1652,1.0505,11
1.1527,1.0034,11
1.1524,0.96163,11
1.1989,0.60321,11
1.181,1.0333,11
1.1526,0.90481,11
1.0839,1.5595,11
1.1121,0.50804,11
1.1409,0.82694,12
NaN,1.1591,12
1.0312,0.73906,12
1.0466,0.70981,12
1.0417,1.3398,12
1.0428,0.78463,12
1.096,0.94645,12
1.0628,1.7665,12
1.0503,1.1332,12
1.0896,0.60939,12
1.1511,1.2939,12
1.1459,1.1845,12
1.1301,NaN,12
1.1247,1.1305,12
1.0623,1.5058,12
1.0622,0.74119,12
1.0517,1.2174,12
1.048,0.58502,12
1.0267,0.94946,12
1.0465,1.3756,12
1.014,0.53566,12
1.001,1.1041,12
1.0149,0.60391,12
1.0278,1.0549,12
1.0098,1.07,12
1.0197,1.4584,12
1.0334,0.92906,12
1.0404,0.96055,12
1.0076,0.76379,12
1.018,0.95989,12
1.0241,0.75991,12
1.0072,0.90603,1
1.0061,1.4737,1
1.0063,1.0563,1
0.99512,0.93972,1
1.0115,1.6087,1
1.0089,1.0385,1
1.0103,1.2191,1
1.0011,1.0822,1
1.0098,0.67239,1
1.0903,0.52187,1
1.1125,1.0384,1
1.0816,1.5191,1
1.0245,2.0852,1
1.0112,1.0445,1
1.0113,0.67806,1
1.0149,1.2565,1
1.0232,1.0642,1
0.99917,0.75603,1
1.0454,0.56025,1
1.0728,1.1248,1
1.0048,1.1513,1
1.0049,0.98401,1
NaN,NaN,1
NaN,NaN,1
1.0061,0.86448,1
1.0012,0.92729,1
1.0145,1.3073,1
1.0039,0.88396,1
0.9988,0.43231,1
1.0053,1.6486,1
1.0052,0.81572,2
1.0169,1.2564,2
0.99364,0.95304,2
1.0094,0.90547,2
1.0034,0.98032,2
1.0046,0.99972,2
0.99368,0.7862,2
1.0017,0.784,2
1.0007,1.137,2
0.98832,0.88839,2
1.0018,1.002,2
1.0024,1.1911,2
1.0027,1.1438,2
1.0112,0.72357,2
1.0076,0.82268,2
NaN,NaN,2
1.0029,1.1251,2
0.99918,1.2215,2
1.0013,0.94693,2
1.002,0.96851,2
1.0119,1.5112,2
0.99365,0.70193,2
1.0027,0.8998,2
1.0012,0.8941,2
1.0137,1.6868,2
1.0032,1.055,2
0.99132,0.58755,2
1.0035,0.59192,2
1.0056,0.94886,3
1.0035,0.81571,3
0.98507,1.3881,3
1.0089,1.2541,3
0.99986,0.63157,3
0.99518,2.5667,3
1.0158,0.97228,3
0.99979,0.85352,3
0.99789,0.78523,3
0.99354,0.60718,3
1.0092,1.107,3
1.0016,0.98746,3
1.0046,1.0621,3
1.011,1.0177,3
0.99754,1.031,3
0.99936,1.3528,3
0.99427,0.61723,3
1.0124,1.0749,3
0.99619,0.81249,3
0.99998,1.1102,3
1.0024,1.4533,3
0.99665,1.0519,3
0.99815,0.76931,3
0.99846,1.1607,3
1.0049,1.3676,3
0.99786,1.3274,3
0.99948,0.94549,3
0.9932,1.3123,3
1.0064,1.2114,3
0.99584,0.78354,3
1.0138,1.3033,3
1.0071,1.0291,4
1.0076,1.3872,4
0.99722,0.93116,4
0.9981,1.3131,4
1.0055,1.7384,4
0.99727,0.81904,4
0.99812,0.90274,4
0.98177,0.83996,4
0.99555,0.83724,4
1.0074,0.87777,4
0.99914,0.92516,4
1.0017,0.93855,4
1.0079,1.0903,4
1.0027,1.1056,4
1.0026,0.89862,4
1.0026,1.1704,4
1.0081,0.91856,4
1.0049,0.77117,4
1.004,1.0001,4
1.0028,1.0448,4
0.99816,1.2144,4
0.9978,0.83026,4
0.99985,0.9912,4
1.0032,1.0637,4
1.0024,1.1903,4
1.01,0.79921,4
0.99654,1.159,4
0.99983,1.35,4
1.002,1.3469,4
1.0018,0.65531,4
0.99881,0.96811,5
0.99254,0.65526,5
0.99572,0.74364,5
0.99939,1.0533,5
0.99651,0.88286,5
0.99516,0.79251,5
0.99748,0.6925,5
1.0011,1.0451,5
1.0027,0.8195,5
1.0023,0.87624,5
1,0.94648,5
1.001,0.8469,5
1.0024,0.90756,5
1.0021,0.74888,5
0.99858,1.1911,5
1.0003,1.128,5
1.0038,1.0221,5
0.9939,0.84785,5
0.99904,2.034,5
1.0018,1.0826,5
0.99861,1.185,5
1.0037,0.93578,5
1.0136,0.85376,5
0.99563,1.3606,5
0.99518,0.81136,5
0.99912,1.011,5
0.99912,0.94571,5
1.001,0.85108,5
1.007,1.1402,5
1.0027,0.96755,5
0.99969,1.2158,5
1.0012,1.0532,6
0.99622,1.1477,6
1.0002,0.86562,6
0.99982,1.2302,6
1.0048,0.91659,6
1.0053,0.85893,6
0.99925,1.1668,6
1.0014,0.7644,6
0.99916,1.0461,6
1.0098,0.85432,6
0.99648,0.53076,6
1.0084,1.544,6
1.0074,0.8535,6
1.0005,0.75383,6
1.0013,0.66894,6
1.0015,1.2522,6
1.0041,0.85391,6
1.0011,1.2794,6
0.995,0.73778,6
1.0019,1.5332,6
1.0029,1.0005,6
1.0042,0.70719,6
1.0047,0.76978,6
1.0034,1.3703,6
1.0046,1.3176,6
1.0139,0.92595,6
0.99891,0.63549,6
1.0072,1.2156,6
1.0124,0.63126,6
1.0001,0.97966,6
1.0069,0.9886,7
1.0067,1.0311,7
1.0105,1.1342,7
0.99847,0.42203,7
1.0095,0.73847,7
1.0148,1.0057,7
1.0092,1.1666,7
1.0093,1.0382,7
1.0173,1.1695,7
1.0348,0.69667,7
1.0105,1.8033,7
1.0401,0.9633,7
1.0083,0.81037,7
1.0192,0.7724,7
1.0362,0.71387,7
1.0281,2.1741,7
1.0024,1.1049,7
1.016,0.62526,7
1.0376,0.90398,7
1.0319,0.61126,7
1.023,0.92429,7
1.0234,1.2593,7
1.0311,1.2999,7
1.0419,1.9311,7
1.049,2.0392,7
1.048,1.6749,7
1.0538,1.2633,7
1.035,1.2856,7
1.0436,1.5447,7
1.0511,0.99471,7
1.0468,1.0875,7
1.051,1.3367,8
1.0531,1.0337,8
1.0305,1.3184,8
1.037,1.7359,8
1.0576,2.6472,8
1.0863,0.9149,8
1.056,1.449,8
1.0655,2.0588,8
1.0505,1.1733,8
1.0826,1.3994,8
1.0815,1.6215,8
1.0781,0.91664,8
1.0788,1.2079,8
1.0665,2.9028,8
1.0725,2.0554,8
1.0735,1.2551,8
1.0836,1.6692,8
1.1053,1.6482,8
1.0822,1.1387,8
1.0877,0.89227,8
1.0861,1.3595,8
1.1535,1.4442,8
1.1077,1.4883,8
1.1125,0.91814,8
1.1108,1.2162,8
1.0949,1.0786,8
NaN,NaN,8
1.1307,1.1596,8
1.1208,1.8614,8
1.1391,1.4443,8
1.1189,1.2206,8
1.0829,1.4101,9
1.0983,1.1591,9
1.0822,1.1077,9
1.1742,1.1151,9
1.1937,1.026,9
1.1427,1.0905,9
1.1034,1.2487,9
1.1778,1.2393,9
1.1456,0.99142,9
1.1446,1.1193,9
1.1238,1.5183,9
1.1013,1.3317,9
1.0954,1.0568,9
1.1154,1.0861,9
1.108,1.5323,9
1.0787,0.90414,9
1.0793,0.75234,9
1.0977,0.82843,9
1.1068,1.0304,9
1.075,0.85866,9
1.1103,0.73464,9
1.0928,1.5441,9
1.1027,1.0695,9
1.0526,1.2909,9
1.0706,0.82339,9
1.0934,1.5224,9
1.1043,1.9284,9
1.082,0.96643,9
1.0785,1.9213,9
1.0845,0.97799,9
1.0963,1.2218,10
1.0969,0.73553,10
1.1099,1.0554,10
1.1567,0.7268,10
1.1226,1.5053,10
1.0634,0.89134,10
1.0995,1.4084,10
1.1015,0.92813,10
1.0576,1.3409,10
1.099,1.7738,10
1.1267,1.1581,10
1.1096,1.8436,10
1.076,0.83466,10
1.1315,0.96224,10
1.0646,1.0111,10
1.0835,1.1396,10
1.0822,0.91091,10
1.1209,1.5272,10
1.1248,1.4213,10
1.0937,1.0373,10
1.122,0.72829,10
1.092,1.2526,10
1.117,0.92721,10
1.1152,0.97317,10
1.161,0.98949,10
1.1578,0.98651,10
1.1983,1.0927,10
1.2047,0.93739,10
1.198,0.8609,10
1.1769,0.75536,10
1.1993,1.1383,10
1.2308,1.4381,11
1.2633,1.1226,11
1.2663,1.2523,11
1.2301,1.0432,11
1.212,1.421,11
NaN,NaN,11
NaN,NaN,11
1.1631,1.064,11
1.1249,1.2086,11
1.1718,0.93946,11
1.1837,1.0214,11
1.1538,1.222,11
1.1567,1.3644,11
1.2251,1.2484,11
1.2365,1.154,11
1.2308,1.3113,11
1.2438,0.92156,11
1.1635,1.046,11
1.1608,0.99132,11
1.1607,1.2144,11
1.1638,1.4256,11
1.1814,1.1791,11
1.206,1.7969,11
1.2123,0.69747,11
1.1802,1.0614,11
1.1924,0.96062,11
1.1798,0.94698,11
1.1492,0.87526,11
1.1656,1.698,11
1.1262,1.5988,11
1.1863,1.2643,12
1.1167,1.0375,12
1.1247,0.72929,12
1.1301,1.3557,12
1.1424,1.7002,12
1.2024,1.23,12
1.1539,1.3898,12
1.1736,0.98019,12
1.2121,1.0596,12
1.1509,0.83918,12
1.1376,1.0542,12
1.1267,1.1274,12
1.1126,0.91083,12
1.0875,0.65349,12
1.0531,0.85678,12
1.0507,1.0837,12
1.044,1.249,12
1.0139,1.4721,12
1.0885,2.0774,12
1.0486,0.79322,12
1.0932,1.2552,12
1.0751,1.0395,12
1.0925,1.1385,12
1.0426,1.2138,12
1.0491,0.64226,12
1.0809,0.81462,12
1.0622,0.88279,12
1.0586,0.66852,12
1.0387,0.86203,12
1.0538,0.85698,12
1.0748,0.97241,12
1.128,2.0761,1
1.0741,0.77537,1
1.1413,0.85024,1
1.1102,1.2625,1
1.1239,0.97013,1
1.0381,1.2859,1
1.0335,1.5695,1
1.033,1.0162,1
1.0195,1.148,1
1.0232,1.6827,1
1.0226,0.74125,1
0.99902,0.91293,1
0.99593,0.53725,1
1.0198,1.251,1
1.0034,1.5671,1
1.0136,0.58923,1
1.0076,1.4188,1
1.0055,1.1101,1
NaN,NaN,1
NaN,NaN,1
1.0072,NaN,1
1.0066,0.92451,1
1.0008,0.96899,1
1.0133,1.0918,1
1.005,0.88573,1
1.0064,0.92766,1
1.0057,0.8383,1
1.0055,1.1664,1
1.007,0.6089,2
1.0044,0.6518,2
1.0083,1.2483,2
1.0059,1.0866,2
0.9999,0.87194,2
1.0027,1.2736,2
1.0024,0.93507,2
1.0203,0.56698,2
NaN,NaN,2
1.0119,1.0528,2
1.0131,1.6247,2
0.99975,0.75427,2
1.0098,0.82619,2
1.0011,1.0649,2
1.0008,0.93451,2
1.0068,1.0988,2
1.0011,0.73202,2
0.99699,0.63766,2
1.0011,1.0289,2
1.0079,1.003,2
1.0058,1.1812,2
1.0032,1.4817,2
0.99793,0.83959,2
1.0093,0.95177,2
1.0024,0.90592,2
0.99725,0.48024,2
1.0033,0.9427,2
1.0045,1.0439,2
1.0011,0.51381,3
0.99819,1.0034,3
1.0001,0.87423,3
0.99918,0.98033,3
0.99912,0.7374,3
1.0059,0.72169,3
1.0023,0.97924,3
0.99535,1.5311,3
NaN,NaN,3
NaN,NaN,3
0.99802,0.58807,3
1.0075,1.0674,3
1.0026,1.074,3
0.99804,1.2305,3
1.0027,1.2431,3
1.0029,0.97062,3
1.0117,0.81421,3
1.0064,0.87192,3
0.9972,0.9159,3
1.0001,1.0485,3
1.0057,1.1475,3
1.0037,1.1055,3
1.0051,0.7786,3
0.99869,1.1151,3
1.0005,0.8049,3
1.0022,1.1794,3
1.0053,0.98839,3
1.0002,0.80406,4
1.0003,1.0124,4
1.0032,0.88315,4
1.0078,1.23,4
1.0086,0.89243,4
0.99831,0.74272,4
0.99616,1.3285,4
0.9908,0.57315,4
1.0066,0.81042,4
1.0026,0.56115,4
1.0051,0.88661,4
1.0049,0.76423,4
1.0054,1.1493,4
0.99709,1.0104,4
0.99956,0.57323,4
1.0034,0.66484,4
1.0029,0.86274,4
1.0047,1.1998,4
1.0055,0.54426,4
1.0012,1.0243,4
1.0042,0.88399,4
1.001,0.71523,4
1.0069,1.0897,4
1.0089,0.87698,4
1.0035,0.95262,4
1.0029,0.82974,4
1.0022,0.99873,4
0.99742,1.4221,4
0.99045,0.50147,4
1.0037,1.0767,4
0.99461,0.86586,5
1.0078,0.86818,5
1.0092,1.453,5
1.0024,1.0628,5
0.99983,1.5126,5
0.98439,0.6946,5
1.0025,0.90233,5
1.0094,0.95656,5
0.99932,0.4492,5
1.0002,0.72071,5
1.0029,0.76537,5
0.99849,0.912,5
0.99073,1.7346,5
0.99984,1.3185,5
0.99709,0.7299,5
0.99582,0.61551,5
1.0049,0.92072,5
0.9969,0.72782,5
0.99863,0.59442,5
1.0145,0.83302,5
1.0054,0.9369,5
0.99862,1.1251,5
1.0031,1.1013,5
1.0057,0.92228,5
1.0055,0.78164,5
0.99081,1.9006,5
0.99953,1.0086,5
0.99599,0.82606,5
1.0019,1.0006,5
0.9966,0.91505,5
0.99743,0.97297,5
0.99993,1.0043,6
1.0073,0.88109,6
1.0091,1.2752,6
1.0119,1.054,6
1.0111,1.1274,6
0.99913,0.62766,6
1.0064,0.8177,6
0.99858,0.81311,6
0.996,0.67464,6
1.0093,0.68514,6
0.99657,0.99737,6
0.99117,2.145,6
1.0035,0.95934,6
1.0134,0.98948,6
1.0018,0.84346,6
0.99513,0.73762,6
1.0045,1.0655,6
NaN,NaN,6
NaN,NaN,6
1.0084,0.95755,6
1,0.82618,6
1.0047,0.99467,6
1.0062,0.7975,6
0.99989,0.8423,6
1.0011,0.87552,6
0.99568,1.3527,6
1.001,0.88131,6
1.0067,1.0215,6
1.0001,0.87739,6
1.0107,1.0744,7
1.0072,1.1882,7
1.0108,1.1018,7
1.001,1.0178,7
1.0007,0.62104,7
1.0107,0.97577,7
1.0015,0.80937,7
1.0097,0.84539,7
1.0091,0.74162,7
1.0177,0.62063,7
1.0174,0.97777,7
1.0305,0.67788,7
1.0181,0.77708,7
1.0268,0.78716,7
1.022,0.84235,7
1.0182,0.68681,7
1.0341,1.0731,7
1.0262,0.66359,7
1.0139,0.92813,7
1.0203,0.78553,7
1.0113,0.76308,7
1.0153,0.51163,7
1.0311,0.83022,7
1.0196,0.68039,7
1.0167,0.81423,7
1.0004,0.72399,7
1.0402,1.2646,7
1.0071,1.1584,7
1.0092,0.95037,7
1.0211,0.68268,7
1.0075,1.0326,7
1.0581,0.86835,8
1.0301,1.1593,8
1.0137,1.1065,8
1.029,1.2459,8
1.0118,1.5392,8
1.0016,1.5756,8
1.0365,0.92143,8
1.0299,0.74677,8
NaN,1.1095,8
1.0392,1.2768,8
1.0225,0.71383,8
1.0421,1.0165,8
1.0365,0.81352,8
1.0569,0.81917,8
1.0633,0.87662,8
1.0753,0.71043,8
1.0967,0.72212,8
1.0832,0.92318,8
1.0519,0.61865,8
1.0665,0.73813,8
1.0401,1.3947,8
1.0305,0.5653,8
1.0492,0.68636,8
1.0813,1.519,8
1.0543,0.50564,8
1.0819,1.4776,8
1.0545,0.80154,8
1.0633,1.4467,8
1.069,0.66086,8
1.112,1.2059,8
1.1121,1.0762,8
1.07,1.4444,9
1.0609,1.6361,9
1.0973,1.5258,9
1.1011,0.90298,9
1.0709,1.5915,9
1.0853,1.6735,9
1.0942,1.0862,9
1.0528,1.5597,9
1.0447,0.98285,9
1.0463,1.1211,9
1.0417,1.0275,9
1.0832,0.94914,9
1.0778,1.3869,9
1.0674,1.1911,9
1.0682,2.3491,9
1.047,1.0046,9
1.0356,0.99099,9
1.0319,1.0523,9
1.0716,0.459,9
1.0544,1.2864,9
1.0472,1.0099,9
1.039,0.7232,9
1.0476,0.92715,9
1.0443,1.6781,9
1.0282,1.2464,9
1.0367,1.0302,9
1.0406,1.4714,9
1.039,2.0775,9
1.0388,1.5475,9
1.0326,1.1077,9
1.0288,1.3623,10
1.03,1.429,10
1.0742,1.8409,10
1.0315,0.68365,10
1.0713,1.1949,10
1.053,1.0961,10
1.047,1.5046,10
1.0703,0.7173,10
1.0649,1.0397,10
1.0837,1.3414,10
1.0721,1.0642,10
1.0655,1.3983,10
1.0931,1.1596,10
1.0925,1.1283,10
1.1366,1.6243,10
1.1312,0.98938,10
1.0834,1.0427,10
1.0791,0.99134,10
1.1006,1.0336,10
1.1127,0.78531,10
1.1335,0.85503,10
1.0918,0.83313,10
1.0714,1.3041,10
1.1082,0.7335,10
1.0823,1.0871,10
1.0649,1.0065,10
1.0613,1.0373,10
1.0552,1.697,10
1.0644,1.2033,10
1.0768,1.1909,10
1.0678,0.63695,10
1.0837,1.2462,11
1.0596,0.5511,11
1.0743,1.2312,11
1.1063,0.78372,11
1.1124,0.99573,11
1.1411,1.0351,11
NaN,NaN,11
1.0746,0.7478,11
1.1241,1.4457,11
1.1668,0.99215,11
1.12,1.6186,11
1.0968,1.2343,11
1.0542,1.6614,11
1.0618,1.4679,11
1.049,1.3388,11
1.0603,1.8183,11
1.0204,1.282,11
1.0319,2.7516,11
NaN,0.71722,11
1.0377,1.8122,11
1.0288,1.0977,11
NaN,NaN,11
1.0487,0.63919,11
1.0825,1.6068,11
NaN,NaN,11
NaN,NaN,11
1.0565,1.1769,11
1.06,1.2169,11
NaN,NaN,11
1.084,0.74281,11
1.0349,1.115,12
1.0345,0.73227,12
1.032,1.0661,12
